Date,Brand,SKU,Recommended Price
05/06/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
05/06/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
05/06/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.49
05/06/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
05/06/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
05/06/2016,MAGIC HAT,6 Pk 12 Oz Glass,11.49
05/06/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
12/06/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
12/06/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
12/06/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
12/06/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
12/06/2016,BECKS,6 Pk 12 Oz Glass,10.49
12/06/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
12/06/2016,MILLER LITE,6 Pk 12 Oz Glass,10.99
12/06/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
12/06/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
12/06/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
12/06/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
12/06/2016,MILLER LITE,12 Pk 12 Oz Glass,13.99
12/06/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
12/06/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
12/06/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
12/06/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.99
12/06/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
12/06/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
12/06/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
12/06/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
19/06/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
19/06/2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99
19/06/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
19/06/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
19/06/2016,BECKS,6 Pk 12 Oz Glass,11.99
19/06/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
19/06/2016,MILLER LITE,6 Pk 12 Oz Glass,10.49
19/06/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
19/06/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
19/06/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
19/06/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
19/06/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
19/06/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
19/06/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,12.49
19/06/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
19/06/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
19/06/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
19/06/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
19/06/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
19/06/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
26/06/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
26/06/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
26/06/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
26/06/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
26/06/2016,BECKS,6 Pk 12 Oz Glass,10.49
26/06/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
26/06/2016,MILLER LITE,6 Pk 12 Oz Glass,10.49
26/06/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
26/06/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
26/06/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
26/06/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
26/06/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
26/06/2016,MILLER LITE,12 Pk 12 Oz Can,13.99
26/06/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
26/06/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
26/06/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
26/06/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
26/06/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
26/06/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
26/06/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
03/07/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
03/07/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
03/07/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
03/07/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
03/07/2016,BECKS,6 Pk 12 Oz Glass,11.99
03/07/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
03/07/2016,MILLER LITE,6 Pk 12 Oz Glass,10.99
03/07/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
03/07/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
03/07/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
03/07/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
03/07/2016,MILLER LITE,12 Pk 12 Oz Glass,13.49
03/07/2016,MILLER LITE,12 Pk 12 Oz Can,13.99
03/07/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
03/07/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,12.49
03/07/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
03/07/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,12.49
03/07/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
03/07/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
03/07/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.99
10/07/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
10/07/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
10/07/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
10/07/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
10/07/2016,BECKS,6 Pk 12 Oz Glass,11.49
10/07/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
10/07/2016,MILLER LITE,6 Pk 12 Oz Glass,9.49
10/07/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
10/07/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,9.99
10/07/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
10/07/2016,COORS LIGHT,6 Pk 12 Oz Glass,9.99
10/07/2016,MILLER LITE,12 Pk 12 Oz Glass,13.99
10/07/2016,MILLER LITE,12 Pk 12 Oz Can,13.49
10/07/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
10/07/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
10/07/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.49
10/07/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
10/07/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
10/07/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
10/07/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
17/07/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
17/07/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
17/07/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,12.49
17/07/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
17/07/2016,BECKS,6 Pk 12 Oz Glass,10.99
17/07/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49
17/07/2016,MILLER LITE,6 Pk 12 Oz Glass,10.99
17/07/2016,BUD LIGHT,6 Pk 12 Oz Glass,9.49
17/07/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,9.49
17/07/2016,BUDWEISER,6 Pk 12 Oz Glass,9.99
17/07/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99
17/07/2016,MILLER LITE,12 Pk 12 Oz Glass,13.49
17/07/2016,MILLER LITE,12 Pk 12 Oz Can,13.49
17/07/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
17/07/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
17/07/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
17/07/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
17/07/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
17/07/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
17/07/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
24/07/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.49
24/07/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
24/07/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
24/07/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
24/07/2016,BECKS,6 Pk 12 Oz Glass,11.49
24/07/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
24/07/2016,MILLER LITE,6 Pk 12 Oz Glass,10.99
24/07/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
24/07/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.49
24/07/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
24/07/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99
24/07/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
24/07/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
24/07/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
24/07/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
24/07/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
24/07/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99
24/07/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
24/07/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
24/07/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
31/07/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.99
31/07/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
31/07/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
31/07/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
31/07/2016,BECKS,6 Pk 12 Oz Glass,11.99
31/07/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
31/07/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
31/07/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
31/07/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.49
31/07/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
31/07/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.49
31/07/2016,MILLER LITE,12 Pk 12 Oz Glass,13.49
31/07/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
31/07/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
31/07/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
31/07/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.49
31/07/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
31/07/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
31/07/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
31/07/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
07/08/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.49
07/08/2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99
07/08/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
07/08/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
07/08/2016,BECKS,6 Pk 12 Oz Glass,11.49
07/08/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
07/08/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
07/08/2016,BUD LIGHT,6 Pk 12 Oz Glass,9.99
07/08/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
07/08/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
07/08/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.99
07/08/2016,MILLER LITE,12 Pk 12 Oz Glass,13.49
07/08/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
07/08/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
07/08/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,12.49
07/08/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
07/08/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99
07/08/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
07/08/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
07/08/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
14/08/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.49
14/08/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
14/08/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
14/08/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
14/08/2016,BECKS,6 Pk 12 Oz Glass,11.99
14/08/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.99
14/08/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
14/08/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
14/08/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
14/08/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
14/08/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
14/08/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
14/08/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
14/08/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
14/08/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
14/08/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.49
14/08/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
14/08/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
14/08/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
14/08/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
21/08/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.99
21/08/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
21/08/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,12.99
21/08/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
21/08/2016,BECKS,6 Pk 12 Oz Glass,11.99
21/08/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
21/08/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
21/08/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
21/08/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
21/08/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
21/08/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.99
21/08/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
21/08/2016,MILLER LITE,12 Pk 12 Oz Can,13.99
21/08/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
21/08/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
21/08/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
21/08/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
21/08/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
21/08/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
21/08/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
28/08/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.99
28/08/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
28/08/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
28/08/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
28/08/2016,BECKS,6 Pk 12 Oz Glass,11.99
28/08/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
28/08/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
28/08/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
28/08/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.49
28/08/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
28/08/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
28/08/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
28/08/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
28/08/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
28/08/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
28/08/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
28/08/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
28/08/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
28/08/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
28/08/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
04/09/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
04/09/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
04/09/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,12.99
04/09/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
04/09/2016,BECKS,6 Pk 12 Oz Glass,11.49
04/09/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
04/09/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
04/09/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
04/09/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.49
04/09/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
04/09/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99
04/09/2016,MILLER LITE,12 Pk 12 Oz Glass,13.49
04/09/2016,MILLER LITE,12 Pk 12 Oz Can,13.49
04/09/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
04/09/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
04/09/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
04/09/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
04/09/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49
04/09/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
04/09/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
11/09/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.49
11/09/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
11/09/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
11/09/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
11/09/2016,BECKS,6 Pk 12 Oz Glass,11.99
11/09/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.99
11/09/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
11/09/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
11/09/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
11/09/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
11/09/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.49
11/09/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
11/09/2016,MILLER LITE,12 Pk 12 Oz Can,13.99
11/09/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
11/09/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
11/09/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
11/09/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,12.49
11/09/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
11/09/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
11/09/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
18/09/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.49
18/09/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
18/09/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
18/09/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.99
18/09/2016,BECKS,6 Pk 12 Oz Glass,11.99
18/09/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
18/09/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
18/09/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
18/09/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
18/09/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
18/09/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.99
18/09/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
18/09/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
18/09/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
18/09/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
18/09/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
18/09/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99
18/09/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
18/09/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
18/09/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
25/09/2016,CORONA EXTRA,6 Pk 12 Oz Glass,11.49
25/09/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
25/09/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
25/09/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
25/09/2016,BECKS,6 Pk 12 Oz Glass,11.49
25/09/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
25/09/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
25/09/2016,BUD LIGHT,6 Pk 12 Oz Glass,9.99
25/09/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
25/09/2016,BUDWEISER,6 Pk 12 Oz Glass,9.99
25/09/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.99
25/09/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
25/09/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
25/09/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
25/09/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
25/09/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
25/09/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99
25/09/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
25/09/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
25/09/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
02/10/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.99
02/10/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
02/10/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
02/10/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
02/10/2016,BECKS,6 Pk 12 Oz Glass,11.99
02/10/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
02/10/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
02/10/2016,BUD LIGHT,6 Pk 12 Oz Glass,9.49
02/10/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
02/10/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
02/10/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.49
02/10/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
02/10/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
02/10/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
02/10/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
02/10/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
02/10/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
02/10/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
02/10/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
02/10/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
09/10/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
09/10/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
09/10/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,12.99
09/10/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
09/10/2016,BECKS,6 Pk 12 Oz Glass,11.49
09/10/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
09/10/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
09/10/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
09/10/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.49
09/10/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
09/10/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
09/10/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
09/10/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
09/10/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
09/10/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
09/10/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
09/10/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
09/10/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
09/10/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
09/10/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
16/10/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
16/10/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
16/10/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
16/10/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
16/10/2016,BECKS,6 Pk 12 Oz Glass,11.99
16/10/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
